,age,body_type,drinks,drugs,height,income,last_online,orientation,religion,status,where_town,sign_modifer,cpp,cpp_fluently,cpp_okay,cpp_poorly,lisp,lisp_fluently,lisp_okay,lisp_poorly,asian,black,hispanic_latin,indian,middle_eastern,native_american,other,pacific_islander,white,essay_length,Class,art,being,biotech,care,climbing,code,coding,company,computer,computers,dancing,data,developer,ender,engineer,engineering,eyes,family,feynman,firefly,fixing,friend,geek,geeky,girl,hair,heart,honest,im,internet,lab,laugh,law,listening,lol,love,math,matrix,mechanical,name,nerd,old,problems,programmer,programming,relationship,robots,school,science,scientist,silicon,smile,software,solve,solving,startup,stephenson,student,systems,teacher,tech,techie,technical,technology,therapist,true,web,websites,wine,writing,education_status,education_NA,mostly_vegan,diet_type,diet_opening,diet_NA,diet_other,has_dogs,other_pet,like_cats,pets_NA,no_sig,has_wants_kid,kids_NA,income_NA,income_cat,body_NA,religion_NA,smoke_NA,smoke_level,sign_mod_NA,height_cat,nerdish
2800,28,1,socially,drugs_missing,75,0,6,straight,1,1,san_francisco,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.4623979978989596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,2,0
2801,35,1,socially,never,66,0,0,straight,0,1,other,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2180100429843597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2802,26,1,socially,sometimes,67,0,1,straight,1,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550311633455498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1
2803,48,1,socially,never,69,0,3,straight,1,1,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0273496077747595,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,1
2804,26,1,socially,never,64,20000,165,straight,0,1,san_francisco,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1109262422664203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2805,30,1,socially,never,70,0,3,straight,0,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.25430633233129,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2,0
2806,22,1,socially,drugs_missing,71,0,1,straight,2,1,berkeley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.40942586867144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0
2807,34,1,not_at_all,never,72,0,9,straight,0,1,san_francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.48798633112939,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
2808,40,1,rarely,never,60,0,1,straight,0,1,other,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.85125834871908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2809,49,1,socially,never,67,70000,96,straight,0,1,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.96236933567002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0
2810,41,1,socially,never,69,0,1,straight,0,1,san_mateo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0976043288744104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0
2811,23,1,rarely,sometimes,67,0,206,straight,0,1,san_francisco,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.80002935924413,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2812,41,1,socially,never,68,0,35,straight,0,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7979596437372,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2813,28,1,not_at_all,never,75,0,1,gay,1,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0515383905153297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0
2814,25,1,socially,never,63,0,173,straight,3,1,other,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.4134674129858196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
2815,29,1,socially,drugs_missing,66,0,4,straight,1,1,oakland,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0374264979406203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2
2816,28,1,socially,never,68,0,1,straight,3,1,other,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.07954300740291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
2817,36,1,socially,never,66,0,4,straight,1,1,berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.33223641549144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2818,23,1,socially,sometimes,71,20000,1,straight,0,1,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.13385812520333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1
2819,31,0,socially,never,62,0,2,straight,0,1,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5195655008805096,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2820,22,1,rarely,sometimes,68,0,1,straight,0,1,berkeley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24772783290972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1
2821,47,1,socially,drugs_missing,71,0,69,straight,0,1,oakland,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.52504480703685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,2,0
2822,25,1,rarely,never,69,0,101,straight,0,0,other,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.51732788229437,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
2823,23,1,socially,never,65,0,1,straight,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.35983548233989,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2824,33,1,socially,never,63,0,3,straight,1,1,san_francisco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.9925535178321403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2825,31,1,socially,never,69,0,3,straight,0,1,palo_alto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.75891189239797,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1
2826,46,1,socially,drugs_missing,72,0,2,straight,1,1,oakland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59824319165362,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,2
2827,25,1,socially,sometimes,65,60000,2,straight,1,1,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.63377134608256,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,0,1
2828,23,0,drinks_missing,drugs_missing,65,0,9,gay,3,1,berkeley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.27114431794908,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0
2829,57,1,rarely,never,73,0,36,straight,0,1,oakland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6031443726201804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0
2830,25,1,socially,never,76,0,1,straight,1,1,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2750808984568596,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1
2831,32,1,socially,never,67,0,13,straight,2,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.94448267215017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0
2832,38,1,rarely,never,74,30000,10,straight,0,1,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3812956230038305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
2833,22,1,socially,never,68,0,19,straight,1,1,san_francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0726174765452403,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,3
2834,33,1,rarely,never,72,100000,1,straight,1,1,oakland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4872798164430696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,5,0,1,0,0,1,2,3
2835,30,1,socially,drugs_missing,73,0,1,straight,2,1,san_francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.27438879555038,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1
2836,43,1,socially,never,65,0,11,straight,2,1,san_francisco,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5691397254724597,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2837,40,0,socially,never,63,50000,14,straight,0,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.50933695801764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0
2838,27,0,socially,drugs_missing,65,0,1,straight,3,1,san_francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9063350418050895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2839,42,1,socially,never,61,0,82,straight,0,1,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3560258571931203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2840,44,1,socially,never,70,0,4,straight,0,1,berkeley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1544239731146497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,2,1
2841,27,1,often,never,71,0,67,straight,0,1,berkeley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9273703630390204,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0
2842,41,1,socially,drugs_missing,66,0,7,straight,1,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.18752072083646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
2843,25,1,socially,never,72,0,1,straight,2,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.38219721037745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1
2844,31,1,rarely,drugs_missing,68,0,1,straight,2,1,berkeley,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4.047703108134299,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6
2845,24,1,socially,never,64,0,1,straight,0,1,san_francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.38703370128236,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2846,18,1,socially,sometimes,64,0,2,straight,2,1,oakland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4596939764779706,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,1
2847,25,1,rarely,never,68,0,76,straight,0,1,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.78354628227035,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2
2848,27,1,often,drugs_missing,72,60000,1,straight,1,1,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.31132995230379,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,5
2849,30,1,socially,never,74,60000,2,straight,1,1,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.03382569395331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0
2850,24,1,socially,never,69,0,10,gay,2,1,berkeley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.00902574208691,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
